image_name,image_name_copy,image_complexity
0_0,10,0.5023111701011658
0_1,68,0.383770227432251
0_2,71,0.29876962304115295
0_3,1,0.27281925082206726
0_4,23,0.25958335399627686
0_5,85,0.5803840160369873
0_6,51,0.39149171113967896
0_7,5,0.45331448316574097
0_8,12,0.4987969994544983
0_9,58,0.480385422706604
0_10,82,0.4241209030151367
0_11,19,0.4283171594142914
0_12,21,0.2690698504447937
0_13,11,0.36387890577316284
0_14,33,0.3999059796333313
0_15,45,0.42212599515914917
0_16,37,0.5249897837638855
0_17,39,0.17487221956253052
0_18,74,0.33720916509628296
0_19,6,0.361206978559494
0_20,81,0.32678672671318054
0_21,22,0.22461920976638794
0_22,63,0.2976202666759491
0_23,42,0.2865276634693146
0_24,79,0.3882589340209961
0_25,9,0.4994168281555176
0_26,17,0.37986287474632263
0_27,63,0.4175420105457306
0_28,58,0.6027172803878784
0_29,36,0.39203768968582153
0_30,23,0.3582199215888977
0_31,7,0.3991917073726654
0_32,88,0.43439751863479614
0_33,48,0.3876352310180664
0_34,38,0.27688637375831604
0_35,7,0.5140225291252136
0_36,62,0.40478870272636414
0_37,98,0.2946326732635498
0_38,55,0.40888917446136475
0_39,29,0.35787177085876465
0_40,80,0.425253301858902
0_41,45,0.46594154834747314
0_42,40,0.5478931069374084
0_43,59,0.374313086271286
0_44,79,0.31728601455688477
0_45,64,0.6305893659591675
0_46,58,0.44426199793815613
0_47,85,0.35683515667915344
0_48,7,0.49665844440460205
0_49,42,0.6704308986663818
0_50,26,0.5014711618423462
0_51,82,0.4848424792289734
0_52,30,0.2231651097536087
0_53,42,0.29509437084198
0_54,77,0.4330458641052246
0_55,37,0.406485378742218
0_56,88,0.3843993544578552
0_57,34,0.2899279296398163
0_58,90,0.5194723010063171
0_59,27,0.4052228331565857
0_60,25,0.5404176115989685
0_61,1,0.2671496868133545
0_62,54,0.35845470428466797
0_63,5,0.4712337553501129
0_64,4,0.4762614369392395
0_65,97,0.6589943766593933
0_66,38,0.37966594099998474
0_67,90,0.4449964463710785
0_68,46,0.44970038533210754
0_69,99,0.38014718890190125
0_70,84,0.5384195446968079
0_71,37,0.5100440382957458
0_72,58,0.5921552777290344
0_73,46,0.5818095207214355
0_74,63,0.49284061789512634
0_75,23,0.3169444501399994
0_76,71,0.24899286031723022
0_77,32,0.43131735920906067
0_78,45,0.4903671145439148
0_79,97,0.35492098331451416
0_80,31,0.4396542012691498
0_81,15,0.4046189486980438
0_82,95,0.4981996715068817
0_83,55,0.4047822952270508
0_84,80,0.5110904574394226
0_85,0,0.5331737995147705
0_86,5,0.42624181509017944
0_87,37,0.4852394461631775
0_88,11,0.3790578544139862
0_89,28,0.28397467732429504
0_90,43,0.4585088789463043
0_91,5,0.35389530658721924
0_92,93,0.3744235634803772
0_93,97,0.44892778992652893
0_94,28,0.5127102732658386
0_95,56,0.3515225946903229
0_96,91,0.4969930052757263
0_97,7,0.4821588397026062
0_98,39,0.3345370888710022
0_99,64,0.30597731471061707
0_100,25,0.327441930770874
0_101,31,0.43459680676460266
0_102,46,0.38969022035598755
0_103,19,0.34905344247817993
0_104,31,0.49910569190979004
0_105,93,0.6471920609474182
0_106,35,0.3895566463470459
0_107,5,0.3824811577796936
0_108,65,0.3485482335090637
0_109,47,0.4106582701206207
0_110,49,0.38216644525527954
0_111,50,0.313416987657547
0_112,48,0.5635189414024353
0_113,90,0.48487699031829834
0_114,0,0.36400267481803894
0_115,20,0.4405684173107147
0_116,85,0.49719157814979553
0_117,18,0.42442405223846436
0_118,19,0.4119059443473816
0_119,47,0.35784316062927246
0_120,9,0.4808371067047119
0_121,23,0.24261870980262756
0_122,1,0.4052107632160187
0_123,13,0.4010864496231079
0_124,26,0.4958552420139313
0_125,70,0.5916551351547241
0_126,26,0.5452404022216797
1_0,71,0.19470247626304626
1_1,69,0.4138692021369934
1_2,61,0.51796954870224
1_3,23,0.2616838216781616
1_4,98,0.4117090106010437
1_5,53,0.5050970315933228
1_6,41,0.5781962871551514
1_7,2,0.3145536184310913
1_8,72,0.4950886070728302
1_9,17,0.30271273851394653
1_10,29,0.22108593583106995
1_11,33,0.3288653790950775
1_12,92,0.39139407873153687
1_13,80,0.40681660175323486
1_14,77,0.45345473289489746
1_15,38,0.48309195041656494
1_16,43,0.3188149333000183
1_17,39,0.6134545803070068
1_18,24,0.2813580632209778
1_19,87,0.39563778042793274
1_20,17,0.30602988600730896
1_21,14,0.34058618545532227
1_22,67,0.34488990902900696
1_23,34,0.3765508234500885
1_24,34,0.4005531370639801
1_25,88,0.41106143593788147
1_26,92,0.28804853558540344
1_27,73,0.17224286496639252
1_28,28,0.3862348198890686
1_29,50,0.42932257056236267
1_30,76,0.2951059341430664
1_31,39,0.31445953249931335
1_32,93,0.23682425916194916
1_33,91,0.312192440032959
1_34,27,0.40333306789398193
1_35,50,0.2991429567337036
1_36,31,0.4589211940765381
1_37,47,0.4365723133087158
1_38,81,0.4103386700153351
1_39,28,0.415554016828537
1_40,30,0.3792894184589386
1_41,96,0.3369782865047455
1_42,29,0.5369736552238464
1_43,57,0.29019513726234436
1_44,57,0.26650527119636536
1_45,9,0.19813689589500427
1_46,9,0.32217487692832947
1_47,85,0.45369917154312134
1_48,36,0.4297035336494446
1_49,15,0.4053986370563507
1_50,56,0.532799243927002
1_51,28,0.26631954312324524
1_52,38,0.38421347737312317
1_53,17,0.40700602531433105
1_54,76,0.25014495849609375
1_55,5,0.43476277589797974
1_56,48,0.5622175931930542
1_57,37,0.4501879811286926
1_58,40,0.36734020709991455
1_59,91,0.4244498610496521
1_60,66,0.6441925764083862
1_61,4,0.34797313809394836
1_62,14,0.4793068766593933
1_63,56,0.3765990734100342
1_64,69,0.2815508544445038
1_65,96,0.22447611391544342
1_66,47,0.292892724275589
1_67,44,0.38695454597473145
1_68,88,0.4058375656604767
1_69,73,0.2797505557537079
1_70,78,0.4330223798751831
1_71,53,0.48831990361213684
1_72,28,0.4555644392967224
1_73,30,0.2754703462123871
1_74,12,0.4366077482700348
